0.0,0.24840344050477525,0.24065440234988666,0.3069908070249159,0.4838565400050028,0.2691743457056177,0.34977984212167934,0.3362658894732433,0.37766038971411686,0.2829932429927666,0.6170016724900094,0.39700395666929755,0.8705957651290066,0.5295820285250563,0.29071662651591645,0.5361854284687895,0.33093236969592366,0.4441816052043479,0.2080456957988701,0.3195444994790282,0.4836865695659731,0.13648912540269964,0.46875170710771985,0.4147537664590779,0.3056186176894755,0.1795355323514698,0.43005427285300946,0.8358910685405676,0.3657459269176724,0.2911247865414084,0.3178418768866713,0.357235138147483
0.24840344050477525,0.0,0.2747119989097442,0.253075764289888,0.33631054627863,0.311817139954756,0.47505989360170053,0.3548901601234826,0.35958591140957763,0.29566301550394836,0.47430969579530813,0.3855858712233664,0.4499323527248682,0.2906233737268187,0.31752123681372946,0.39404898173227365,0.4265520240077816,0.21932229551358207,0.3556665300647348,0.31604993435381834,0.23539028304518816,0.1511157569570789,0.312551132409415,0.4662352085342776,0.34497411062329886,0.34793384318938325,0.4250722194939651,0.6147033101196799,0.38354088247160467,0.3855072691838539,0.31349883697051406,0.3524369273947927
0.24065440234988666,0.2747119989097442,0.0,0.09044859320168452,0.15886960871066758,0.2240399344770656,0.2111786133759812,0.14179201341436087,0.266224432681087,0.12852107512888566,0.20737281146111286,0.19394191168539532,0.4721856707407097,0.2411103210291745,0.10768099880060555,0.18814133436071723,0.1803706429959233,0.16830477272849675,0.13376578084915725,0.12331611132828835,0.22394946848172737,0.1271175728484213,0.1570883057196486,0.20303615094840355,0.0719476718532388,0.19125585172166826,0.19302765622224083,0.4722558683183953,0.17137931705720844,0.22860842327471032,0.12026690143919372,0.18069374409801187
0.3069908070249159,0.253075764289888,0.09044859320168452,0.0,0.18015088426658843,0.25218542014334755,0.21557200767233797,0.17348563068966993,0.21566390138104752,0.13371493722022443,0.2749375811836037,0.21882810760358717,0.40636428030910277,0.2898514356165649,0.129134614765136,0.19620927717130665,0.18544891882755543,0.12945103144395698,0.1855097877357368,0.16705645226224175,0.2169116560763349,0.20413139695028204,0.16672501705960774,0.22720066381767645,0.09987877995003958,0.2415170785301397,0.2233906076944714,0.444147817463566,0.14727656935861644,0.2514744498073216,0.14833639749718386,0.2084326254670552
0.4838565400050028,0.33631054627863,0.15886960871066758,0.18015088426658843,0.0,0.42564893229807454,0.38158624008572417,0.3241345857487343,0.4105971726163833,0.265115443581724,0.330852050319987,0.24500068883687587,0.45947125542358,0.28297083516413646,0.2815890093136941,0.19133236055126934,0.43283462654673377,0.1947929537521782,0.33802468930452667,0.19552424889169662,0.3224862454573225,0.23904633296730915,0.17336463742504482,0.42547606569084895,0.1548546379869118,0.3563917489858943,0.3084455915454787,0.5035579635127168,0.3427764326276883,0.41679423794545367,0.1661181554082407,0.25250814006817546
0.2691743457056177,0.311817139954756,0.2240399344770656,0.25218542014334755,0.42564893229807454,0.0,0.25887073182565223,0.27104222641753184,0.2077156411952601,0.16382968216402127,0.5631799851782582,0.3325912854611832,0.7177635177264157,0.41217587169054903,0.19120363619147218,0.45586977974675436,0.28806798821991975,0.251472058692672,0.21846434445701957,0.37906399425042947,0.25830342839829545,0.28560991927305723,0.39502738172967744,0.43399817519797,0.26983800318920226,0.12416161231342482,0.3457526878264585,0.8621863838467867,0.3288031027124727,0.37546721900895097,0.28517191786104257,0.3336563979506939
0.34977984212167934,0.47505989360170053,0.2111786133759812,0.21557200767233797,0.38158624008572417,0.25887073182565223,0.0,0.28278792649564766,0.2840734049753417,0.20973059878387867,0.5019614913424848,0.4372166205041679,0.8988598431827575,0.4792774147047547,0.2273638518674994,0.47138902446020303,0.18326867109824208,0.29458186850624335,0.19183255565778112,0.34765917198026197,0.3748242309790666,0.3448020086104,0.4040391555279199,0.4309897700661871,0.24067789603754397,0.2259939212205233,0.3128543890735951,0.8468557211321388,0.2948317185302727,0.34042366890219333,0.2888428296853325,0.4004616682954809
0.3362658894732433,0.3548901601234826,0.14179201341436087,0.17348563068966993,0.3241345857487343,0.27104222641753184,0.28278792649564766,0.0,0.23763036536256443,0.1963907177728499,0.37800843910305204,0.3218287037687799,0.6082830256477365,0.3711685644386318,0.13388492002017394,0.2889387983939531,0.1698270776585422,0.183180144005205,0.17488664864336312,0.2768621040369692,0.25910763308703877,0.2815600356138197,0.22860398822725436,0.2615039001610817,0.17811897413873456,0.2824063358140618,0.23869515529371443,0.6259848366379759,0.16111801347857146,0.34697642466308687,0.23526024646270116,0.306527602574695
0.37766038971411686,0.35958591140957763,0.266224432681087,0.21566390138104752,0.4105971726163833,0.2077156411952601,0.2840734049753417,0.23763036536256443,0.0,0.27349125460046997,0.59207659461691,0.35554256308549337,0.6214926640880614,0.4275204995844959,0.21380182274637138,0.34983515818663746,0.3000187163816772,0.23787483503252527,0.2343837879708932,0.372138917038052,0.334959458629535,0.35935938407588663,0.4275665852023698,0.3466263469393822,0.2777410080626219,0.26544646619656675,0.32298277209544457,0.6755294290791185,0.2513945369214039,0.3355753756905311,0.33100397008068927,0.41346174016231907
0.2829932429927666,0.29566301550394836,0.12852107512888566,0.13371493722022443,0.265115443581724,0.16382968216402127,0.20973059878387867,0.1963907177728499,0.27349125460046997,0.0,0.33654360865174926,0.2528138870901182,0.5581192697611286,0.3470376830572903,0.15305402921154565,0.26999924345602144,0.18155125395429783,0.1326276728452327,0.17575673996284857,0.21446433488219663,0.19699392470382127,0.2549314954608537,0.26438698834642693,0.3350255212202653,0.1604617601464915,0.18583999176511168,0.2547701502735873,0.6618897613303154,0.19944687288764928,0.3631786156227361,0.1756757778589404,0.2420302127598144
0.6170016724900094,0.47430969579530813,0.20737281146111286,0.2749375811836037,0.330852050319987,0.5631799851782582,0.5019614913424848,0.37800843910305204,0.59207659461691,0.33654360865174926,0.0,0.4445745689853424,0.7248895999559042,0.4044015661452329,0.28562621217335793,0.3424428121344465,0.37235865331196494,0.33773700962085007,0.4449326414447645,0.358532665723283,0.3664344946987337,0.39560597768424444,0.3506409247694642,0.4632398991530844,0.2810860407974527,0.43878597386782525,0.32107755301734,0.6252253207270391,0.3586244949175563,0.427113085217087,0.2684897851738097,0.3357051209677304
